date,campaign_id,campaign_name,adset_name,ad_name,account_name,country,clicks,imps,spend,purchase_total,purchase_total_value,CTR
2024-06-02,6593178328331,685192211dbc42d5b8300e104b0cff687854137eed8632081e386e0875a41e71,627a7f6bf73a79880d5ca9cb84ce5afafc097e5842d1a6b479bb1ba631518ebc,890b34407367a7679f914455f65c95d309e7aa88327055b81d7efe119475e095,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,5,634,6.51,1,280.44,0.7886435331230284
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,e9d283dc82649e340c223d0e50b5e2a053c897a9b2959420f6a2b618e505af9b,6aa9f30f9b69a6f0461587f88850f603e00bdf27df387ba55a5ed4fb8af105b7,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,22,2006,10.0,1,467.52,1.0967098703888334
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,e9d283dc82649e340c223d0e50b5e2a053c897a9b2959420f6a2b618e505af9b,ef4de1ef6ee1e36eae8c3edd3a06528218c521e29f5f2e42fdbacc28b21841dd,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,136,4981,28.08,1,93.97,2.7303754266211606
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,5843da283544b15b3adc04dccab7467a5b6215e7ccfa01cdb2d64e15f2a23257,3898ab74c5a39e37cb8396368c76f4da82bb39d1db062067885127726cac3589,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,6,1038,10.45,1,92.8,0.5780346820809248
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,e37cbec48cb806b48833afd0da12823a4baf6b2b65f6d95266a787c6d2771921,d3cc5c9effbb3a7a8dc98ac8fb1e745cc0e6656876ba45cc59bd105da4fedc0d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,105,13603,78.246138,3,301.89,0.7718885539954421
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,e37cbec48cb806b48833afd0da12823a4baf6b2b65f6d95266a787c6d2771921,d0ec47718e0b313738390070e60e5317bf93f8a7ce326472147c4f64b4e94ff9,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,9,5003,24.171578,1,39.94,0.1798920647611433
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,c8ffc855c43dd1c5335249853e47eef3c485eb8c39febbdffe44531f1a9175bc,1aa7fcec0151949697e2f5a81394f0ff809fc8360d52ac60c50c490b6d5ed4a4,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,10,3816,30.573252,2,132.74,0.2620545073375262
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,8f71134f018abec1f60f69f1d909f41643e206208373075438f31f5f6c53b5f4,c208f6331496e461302994d94ef92b4f06f3980957a31cd89e6883cfaa7d8353,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,37,1957,17.555026,1,35.12,1.890648952478283
2024-06-02,6593385961531,db00d9e4631c08b7ee91c74fe682720d142899a41e11629ecc54f6ce351b9573,532350b1cf8fd80b69d49fb6e15219de461eb5e9add5845025346eb20251ce1e,951ae9e6bc8ea580fcb2854643bf4db1aaec7fc99d2514ae3b2b03b8a57b6784,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,36,2744,25.752837,2,85.75,1.3119533527696794
2024-06-02,6593415310331,6f1e85ab8cb949f0c2a13ef1ada76ceafcf75d3406aa32bcd7cf50852892974e,681a68e732eaabe23cf88d4a62fae915caa7bf81b4d094d1497d9e2b21a9c5dc,82471478149169c048b1985c60dce22c411a1a7b20aecadcdbdf6135bc6724c3,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,501c26b2571a1f7fd72df8c21593874fc874c97145717470596895d1c22203f7,19,5576,31.92,1,65.0,0.3407460545193687
2024-06-02,6593415310331,6f1e85ab8cb949f0c2a13ef1ada76ceafcf75d3406aa32bcd7cf50852892974e,0fc0b43969642a9436807c1193820f7b8764abe31854c71df280d948655097b4,14efbdb9cebc6d30a3cab5d0e810d4feeea42c348b889c9d559edf5f20f11e6c,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,501c26b2571a1f7fd72df8c21593874fc874c97145717470596895d1c22203f7,52,2918,15.88,1,219.0,1.782042494859493
2024-06-02,120207639678170410,e76463a1b3f8a3ae2a60bf36ce69e85c9846128afe5a2bda569ac919fc99b3a8,078ca3baa96784906dc2cd387eb2626dc1869033a23027b8dfcb075e7513a63b,987c6748c1522d104b214c608a2f5bae2d5105ba61ffefb660534e91c6b1ee92,879a0380cf19abef6f226874513aa036a25aa3d93bc451af62f6fed5777b1cd3,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,6,10989,42.52,1,75.13,0.0546000546000546
2024-06-02,120207639678170410,e76463a1b3f8a3ae2a60bf36ce69e85c9846128afe5a2bda569ac919fc99b3a8,34c843a64b6052dc29225a600279c1ea322c051a255136891eb027d520304f3a,2cdc4b7fc6c6b0f808cb164418c351b3fce0a75069b050f0dfae9a720de805b4,879a0380cf19abef6f226874513aa036a25aa3d93bc451af62f6fed5777b1cd3,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,13,14964,71.57,1,75.13,0.0868751670676289
2024-06-02,120207639678170410,e76463a1b3f8a3ae2a60bf36ce69e85c9846128afe5a2bda569ac919fc99b3a8,92e2d56e0a1ee1f216b5d6e5b3950aa2ce71c7edc2d4fafc2f2f2734fdd1dd62,03e3fd7bc9ed4229409afed1bc2d7fdbca300cf0f8abf172a4d80871a4375da3,879a0380cf19abef6f226874513aa036a25aa3d93bc451af62f6fed5777b1cd3,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,28,10714,53.86,1,75.13,0.2613403024080642
2024-06-02,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,039f06bb654ac09b5f8351e6a11abae6e3a76a3a7ca72bfabb4710aaa6b4a3d9,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,83,8852,82.26,2,235.5,0.9376412110257568
2024-06-02,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,212,12185,119.51,1,142.26,1.7398440705785805
2024-06-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,6969b4761d3f72d4dbdd00aeb5929117153dc2f29cebcfdc2290581ce420f88a,f39cc6d27146d9aa33f0a2075e01f13de9d4aab10e05ed76326058cc8c223e32,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,17,3013,27.43,1,200.08,0.5642217059409227
2024-06-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,fdc27e47832686d7d6794db177fa8a4110cd9461b5e0c5afd62a741328d4af64,386fcd69638c8cdbe127530fe02b576506a3a19b5e0c300afc3989a6e01b5381,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,12,542,10.83,1,103.15,2.214022140221402
2024-06-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,401adc7fbbbedb23fc35d279e1798311b21050413b387427da852309237afed9,d169b7bcbb1ad1eede82991c8f1c5bccf8dc0cfecb6979e48335a32781308c5c,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,25,3066,32.51,4,188.98,0.8153946510110893
2024-06-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,d8bbc5e6c56e497f076d0770ec635fd81ba680d4855b0828045a375185f6ee28,379a526449e6b5e0999e4fb4b8ad41f400db3d0a4842799f8935b8f42fcb8fc7,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,1,3119,14.98,2,449.96,0.0320615581917281
2024-06-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,a785ec3f94800dbc062710d02278893ff09e21c0283206d7a9ea9b41daf52ff9,16312af28581d54f05c5eee0fed0a185c464f3e67280767999cf6278dca90462,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,4,1013,7.96,1,58.5,0.3948667324777887
2023-05-17,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,198,12737,149.23,4,759.7,1.554526183559708
2023-05-17,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,75,3129,34.63,3,304.74,2.3969319271332696
2023-05-17,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,38a6a8f029fc051a2d5447bd172ae414206efe2386ddca8954281fb0515ac271,69ab09d32dd9a374dcfc38bea68437526eafa922e1f7d9afabe99a248c6675c4,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,19,4765,39.09,1,95.0,0.3987408184679958
2023-05-17,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,6af73f822f89b9c043d6f62c3b3280eb46a61bc36d9eb49368ad62219114dc84,b2446be7d2109833d79ceb90571e9f69a3d59c9fd9d24594c17a39b3b3f6a709,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,57,8546,79.07,5,693.36,0.6669787034870115
2023-05-17,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,df98be5dd753f254bda01d9036c66522260737eca12757fb143bf5feae6ea6f3,9ae8c1870e2ea5b2af660538e1f78b35049262233bd67faaeafdd661245021b4,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,12,1019,6.26,3,165.75,1.1776251226692835
2023-05-17,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,7ad78f7e5e05fa0cd5f3e462f9d7dac48acb8c1716405be8c0f661e6231120a2,2afaf6cbf724f4bffc6949e80a6d79565add7e8bac24de0646d66b197b1e095c,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,24,2866,30.51,3,365.5,0.8374040474528961
2023-01-26,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,27,1422,21.35,2,153.6,1.89873417721519
2023-01-26,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,18,1045,12.43,1,118.55,1.7224880382775118
2023-01-26,23852289888660245,38c5ebb2dd36f5c8a1011194f1364427ef5bee5dda0604d0e53a456f4a8b6340,d1880ad017c18e7ccdaa56ae919b9d3795f348478d1fe1886f1fdc41244a63c9,1417956085a5ca7fa1272f8a9e27f86feae9edf182b6edd842255b034151ebce,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,15,2016,14.81,2,269.18,0.744047619047619
2024-02-11,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,36,5262,41.05,2,147.2,0.6841505131128849
2024-02-11,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,158,11206,108.62,1,72.1,1.4099589505621988
2024-02-11,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,d453ba827781cc29071cd28daa2ed9e079f087b627c80cf09a339797dccd954f,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,1,290,2.21,1,50.0,0.3448275862068966
2024-02-11,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,fdc27e47832686d7d6794db177fa8a4110cd9461b5e0c5afd62a741328d4af64,2b7e6cfa3cc5ea5caf9c07b8ff02c866a372f127f6fe694259c2ea8ded6c72ac,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,8,1204,14.08,1,94.37,0.6644518272425249
2024-02-11,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,13d9ba9ec65518adada92b2f33c814ede39efd74f551ba2c40dd72cdb62d66c9,89cbf38bf4336fef67f151096e41e166ec748663a591d2401ffdcd5b2c866318,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,23,6570,35.57,1,49.0,0.350076103500761
2024-02-11,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,13d9ba9ec65518adada92b2f33c814ede39efd74f551ba2c40dd72cdb62d66c9,8f1045ead84f1ce8fc342d2d50258a005aad3dbd024a7d93044dba95504ef35f,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,35,6398,33.92,1,35.1,0.5470459518599562
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,0f7f8498767fbe006d3ef3045603a779fca21308dec4b6f992d5512a145457fe,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,dca9c14f74cccef65743c5cee8d709ef0fb00ccba9e87c1be6c410feaca32e71,3,75,0.58,1,10.0,4.0
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,39,1784,45.506562,1,10.0,2.18609865470852
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,f2bbc35af28da9dde623abb9b81e4ca6dd13aa761a919b468cc2c42aa9ba2e7f,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,13,722,9.35,1,10.0,1.8005540166204987
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,52,2062,61.995316,1,10.0,2.521823472356935
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,24,1277,26.391592,1,11.12,1.8794048551292093
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,c9f1174ac28607d9475d94a0cd1ec612a3342c1b9d235b0f0917745a479aed54,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,21,1520,28.18,1,10.0,1.381578947368421
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,885,29325,954.67,20,200.0,3.0179028132992327
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,198,6117,168.530616,7,70.0,3.2368808239333005
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,23794d91c53ae875c8e247d72561e35d9d06ee07c70c9e0dbcc977a6d161504a,5,249,4.859153,1,10.0,2.0080321285140563
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,9,437,15.76,1,10.0,2.059496567505721
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,103,4213,78.926239,2,20.0,2.4448136719677187
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,11,470,10.129235,1,10.0,2.3404255319148937
2025-01-02,6651202493217,166e94b2748502309a529a57d3986bdf6a30b945ecfe1cf4472a09dcf5f6a6b3,d75a377a7275bc2775b6df7f976b247a90609d9ad20e074326736ee236a9a05f,8eaf95edd2ae6d5f1b6357cf0bdc9e05a96cec21c0c06c512632bfc544f459c1,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,0,0,0.0,1,10.0,0.0
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,91,2193,90.61,1,10.0,4.149566803465572
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,8cbbdb62f7b703b2178e22c56e2fd7b54647130e15242bac89b94f95970c930e,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,24,790,25.96,1,10.0,3.037974683544304
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,8,343,9.22,1,10.0,2.332361516034985
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,317,11945,401.46,9,90.0,2.653830054416074
2025-01-02,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,6677df3695cf05590df2a92132857a78c3082c0d687e79741a732f85dfaf5cc3,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,17,916,15.81,3,497312521.3,1.8558951965065504
2025-01-02,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,581,19634,775.2,17,170.0,2.9591524905775697
